name,label,function_scope_level,branch_scope_level,loop_scope_level,parameter_block_presence,pipeline_usage_level,decode_activity_profile,network_command_profile,task_registry_profile,credential_runtime_profile,structure_rhythm_profile,layout_variation_profile,identifier_variation_profile,content_encoding_profile,command_surface_profile,extension_import_profile
data_066950.ps1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
data_028556.ps1,0,1,0,1,0,1,0,0,0,0,2,0,2,1,2,1
data_021774.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_037680.ps1,0,0,1,0,1,1,0,0,0,0,1,0,2,1,2,0
data_016455.ps1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0
data_022390.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_027764.ps1,0,1,1,1,1,1,0,0,1,0,2,0,2,2,2,0
data_033208.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_014907.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0
data_048831.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_028268.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_066603.ps1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0
data_059364.ps1,2,1,0,0,1,1,0,0,0,0,1,0,1,0,2,0
data_067699.ps1,2,1,1,1,1,1,0,1,0,2,2,0,2,2,2,0
data_044022.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_042698.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_050415.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_017080.ps1,0,1,0,0,1,1,0,0,0,1,1,0,2,2,2,0
data_024298.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,1
data_036314.ps1,0,1,1,0,1,1,0,0,0,1,2,0,2,2,2,0
data_046975.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_060489.ps1,2,1,0,0,0,1,1,0,0,1,1,0,2,2,2,0
data_016609.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,0
data_020145.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0
data_020214.ps1,0,1,1,1,1,1,0,1,1,2,2,0,1,1,2,1
data_030328.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_022540.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_040666.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_060357.ps1,2,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_067255.ps1,2,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0
data_041150.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_024300.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1
data_045144.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_029746.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_065514.ps1,2,1,0,1,1,0,0,0,0,0,2,0,1,1,2,0
data_022342.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_020811.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_058707.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_043745.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_025311.ps1,0,1,1,0,1,0,0,0,0,1,2,0,2,0,2,0
data_042894.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_015654.ps1,0,1,1,1,1,0,0,0,0,0,2,0,0,1,2,0
data_045621.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_061587.ps1,2,1,0,1,1,1,0,0,2,1,2,0,1,1,2,0
data_026700.ps1,0,1,0,1,1,1,0,0,1,0,2,0,2,2,2,0
data_021985.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_048040.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_051077.ps1,1,1,1,0,1,1,0,0,1,1,2,0,2,1,2,0
data_036170.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,0,2,0
data_066630.ps1,2,0,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_050968.ps1,1,1,1,1,1,0,0,0,0,1,2,0,2,0,2,0
data_062575.ps1,2,1,0,0,1,1,0,0,0,0,1,0,0,1,2,0
data_051512.ps1,1,0,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_017099.ps1,0,1,1,1,1,0,0,0,0,1,2,0,2,2,2,0
data_066820.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_034720.ps1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0
data_023322.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,0,2,0
data_027157.ps1,0,0,1,1,0,1,0,0,0,1,2,0,1,1,2,0
data_049816.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
data_060653.ps1,2,1,0,1,0,1,0,0,0,0,2,0,2,2,2,0
data_051764.ps1,1,1,1,1,1,1,0,0,1,0,2,0,0,2,2,0
data_043630.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_057444.ps1,2,1,1,1,1,1,1,1,0,2,2,0,2,2,2,0
data_017816.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_037426.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0
data_026445.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,1
data_033153.ps1,0,1,0,1,1,1,0,0,0,0,2,0,1,1,2,0
data_043966.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_015790.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,2,2,0
data_037521.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_041335.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_041547.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_045659.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_063761.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0
data_047578.ps1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0
data_036236.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_019468.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_065013.ps1,2,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0
data_041790.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_028436.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_035989.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_061191.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_033907.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,2,2,0
data_062892.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_014547.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_059162.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_064513.ps1,2,1,1,1,1,0,0,0,0,1,2,0,1,1,2,0
data_048976.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_048306.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_027874.ps1,0,0,1,1,0,1,0,0,0,0,2,0,2,1,2,0
data_017468.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_047096.ps1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
data_027194.ps1,0,1,1,1,0,1,0,0,0,0,2,0,1,1,2,0
data_059249.ps1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_063182.ps1,2,1,0,1,1,0,0,0,0,0,2,0,1,2,2,0
data_057064.ps1,2,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0
data_048285.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_018793.ps1,0,0,1,0,1,1,0,0,0,0,1,0,2,2,2,0
data_048890.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_014315.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,2,2,1
data_047664.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_060398.ps1,2,1,1,1,1,1,0,0,1,1,2,0,2,2,2,0
data_034006.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,1
data_023115.ps1,0,1,1,0,1,0,0,0,0,0,2,0,0,1,2,0
data_015915.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_046459.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_014450.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,2,2,1
data_057773.ps1,2,1,0,0,0,1,0,0,0,1,1,0,0,1,2,0
data_019760.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_034244.ps1,0,1,1,1,1,1,1,1,0,2,2,0,0,2,2,0
data_030847.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,1,2,0
data_061618.ps1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
data_042282.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_057393.ps1,2,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
data_020362.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,2,2,1
data_045732.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_048669.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_033237.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
data_051184.ps1,1,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_062684.ps1,2,1,1,1,1,0,0,0,0,0,2,0,0,0,2,0
data_033471.ps1,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0
data_066872.ps1,2,1,1,1,1,1,1,0,0,0,2,0,1,2,2,0
data_044677.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_059684.ps1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
data_024309.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0
data_015237.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,2,2,1
data_033197.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_041092.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_042764.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_059174.ps1,2,1,1,1,1,1,0,0,1,1,2,0,1,2,2,0
data_024606.ps1,0,1,0,0,0,1,0,0,0,1,1,0,1,2,2,0
data_059428.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_033320.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_034263.ps1,0,1,1,0,1,0,1,0,0,1,2,0,1,2,2,0
data_048296.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_041098.ps1,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0
data_064782.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_019196.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0
data_020547.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_029014.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0
data_056548.ps1,2,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0
data_048649.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_058057.ps1,2,1,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_062607.ps1,2,1,1,1,1,1,0,0,1,0,2,0,0,2,2,0
data_022900.ps1,0,1,0,0,1,0,0,0,1,0,1,0,2,1,2,0
data_049005.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_014556.ps1,0,1,1,0,1,0,0,0,2,0,2,0,1,2,2,1
data_034380.ps1,0,0,0,1,1,1,0,0,0,0,1,0,2,1,2,0
data_021508.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_048690.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_045956.ps1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0
data_031259.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_033468.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_034377.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0
data_044669.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_035808.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_048815.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_056581.ps1,2,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_063816.ps1,2,1,0,1,0,1,0,0,0,0,2,0,0,2,2,0
data_048498.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_021582.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_063055.ps1,2,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0
data_052757.ps1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_044864.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_036084.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_058923.ps1,2,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0
data_022079.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_046220.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_019778.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,0,2,0
data_062164.ps1,2,1,1,1,1,0,0,0,0,1,2,0,1,2,2,0
data_047068.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_060064.ps1,2,0,0,1,1,1,0,0,0,0,1,0,0,2,2,0
data_051112.ps1,1,1,1,1,1,1,1,0,1,0,2,0,0,2,2,0
data_063691.ps1,2,0,1,1,1,1,0,0,0,0,2,0,1,2,2,1
data_020440.ps1,0,1,1,1,1,1,0,0,1,0,2,0,1,2,2,0
data_057796.ps1,2,1,1,1,1,1,1,0,0,1,2,0,0,2,2,0
data_027512.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_035388.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_061164.ps1,2,1,0,1,0,1,0,0,0,1,2,0,1,1,2,0
data_046713.ps1,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0
data_026099.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,1
data_025365.ps1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,2,0
data_066293.ps1,2,1,0,1,0,1,0,0,0,0,2,0,2,0,2,0
data_029533.ps1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
data_033749.ps1,0,1,1,1,0,1,0,0,0,0,2,0,1,2,2,0
data_023629.ps1,0,1,1,0,1,0,0,0,0,1,2,0,2,1,2,0
data_025495.ps1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,2,0
data_057095.ps1,2,1,1,1,0,1,0,0,0,0,2,0,0,2,2,0
data_047473.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_042685.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_034264.ps1,0,1,1,0,1,0,1,0,0,1,2,0,1,2,2,0
data_048528.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_019440.ps1,0,1,1,1,1,1,0,0,2,1,2,0,2,2,2,0
data_067723.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_059533.ps1,2,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0
data_040358.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_024784.ps1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,2,0
data_049838.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_017345.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_032564.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_034883.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_061137.ps1,2,1,0,1,0,1,0,0,0,1,2,0,2,1,2,0
data_016769.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,0,2,1
data_045264.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_066675.ps1,2,1,1,1,1,1,1,0,0,1,2,0,0,2,2,1
data_025227.ps1,0,0,1,1,0,1,0,0,1,0,2,0,2,1,2,0
data_058223.ps1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1
data_058600.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,1,2,0
data_058008.ps1,2,1,1,0,0,1,0,0,0,1,2,0,1,1,2,0
data_026011.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_022360.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0
data_022629.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,1,2,0
data_058932.ps1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0
data_032407.ps1,0,0,1,1,0,1,0,0,0,0,2,0,2,0,2,0
data_027416.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,2,2,1
data_057524.ps1,2,1,0,1,1,0,0,0,0,0,2,0,1,2,2,0
data_057934.ps1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
data_028778.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_064984.ps1,2,1,1,0,1,0,0,0,0,1,2,0,2,1,2,0
data_056671.ps1,2,1,0,1,1,0,0,0,0,0,2,0,0,1,2,0
data_016309.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_065048.ps1,2,0,1,1,0,0,0,0,1,0,2,0,1,2,1,0
data_025537.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0
data_061274.ps1,2,1,1,0,1,1,0,0,0,1,2,0,0,2,2,0
data_022914.ps1,0,1,1,0,1,1,0,0,1,0,2,0,2,1,2,0
data_049614.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_052661.ps1,1,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0
data_065387.ps1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0
data_032928.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_018182.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_067135.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_030551.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_047964.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_032195.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,2,0
data_062804.ps1,2,1,1,1,1,1,1,0,0,1,2,0,0,2,2,0
data_027115.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_062276.ps1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
data_015059.ps1,0,1,1,1,1,1,0,1,0,1,2,0,1,2,2,0
data_062160.ps1,2,1,1,1,1,0,0,0,0,0,2,0,0,2,2,0
data_044219.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_067108.ps1,2,0,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_045192.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_017612.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_059163.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_042247.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_015368.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_042977.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
data_060984.ps1,2,1,0,1,0,0,0,0,0,1,2,0,1,2,1,0
data_036324.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,2,2,0
data_061239.ps1,2,1,0,1,1,1,0,0,0,0,2,0,1,1,2,0
data_021968.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_026655.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,1
data_033144.ps1,0,1,1,1,0,1,0,0,0,1,2,0,1,0,2,0
data_048887.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_033887.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_030631.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,0,2,0
data_025428.ps1,0,0,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_016367.ps1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0
data_015940.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,0,2,0
data_027427.ps1,0,1,1,0,0,1,0,0,0,0,2,0,2,2,2,0
data_030834.ps1,0,1,1,0,1,1,0,0,0,0,2,0,0,2,2,0
data_022679.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_057686.ps1,2,1,0,1,0,1,0,0,0,0,2,0,0,1,2,0
data_015374.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_035875.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_050103.ps1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
data_056905.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,0,2,0
data_048523.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_026155.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,0,2,0
data_047541.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_018720.ps1,0,0,1,0,1,1,0,0,0,1,1,0,1,2,2,0
data_015872.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_016732.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,1
data_057234.ps1,2,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0
data_048185.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_064285.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_027344.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_037043.ps1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,2,0
data_015063.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,2,2,1
data_025282.ps1,0,1,0,1,0,1,0,0,0,0,2,0,1,1,2,0
data_059237.ps1,2,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_045996.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_067343.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_035756.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_045527.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_021552.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0
data_057592.ps1,2,1,1,0,1,1,0,1,0,1,2,0,2,2,2,1
data_041391.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_064650.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_061241.ps1,2,1,1,1,1,1,0,1,1,1,2,0,0,2,2,0
data_061217.ps1,2,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0
data_020228.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_018087.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,1
data_029281.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,2,0
data_045760.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_045661.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_045628.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_040614.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_050868.ps1,1,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_041613.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_029772.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_029879.ps1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1
data_060882.ps1,2,1,0,0,1,1,0,0,0,0,1,0,0,2,2,0
data_026738.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_025685.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,1
data_016428.ps1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0
data_022935.ps1,0,1,0,0,1,1,0,1,1,2,1,0,2,1,2,0
data_052437.ps1,1,1,1,1,1,1,0,1,0,1,2,0,2,2,2,0
data_063184.ps1,2,1,0,1,1,0,0,0,0,0,2,0,1,1,2,0
data_051556.ps1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,2,0
data_065092.ps1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
data_036045.ps1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,0
data_043934.ps1,1,0,1,1,0,0,1,0,0,0,2,0,0,2,1,0
data_060169.ps1,2,1,1,0,0,0,0,0,0,1,2,0,1,1,1,0
data_052032.ps1,1,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_025125.ps1,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0
data_065218.ps1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_059431.ps1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_052352.ps1,1,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0
data_050809.ps1,1,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_014761.ps1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0
data_036717.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,1
data_066064.ps1,2,1,1,1,0,1,0,0,0,0,2,0,1,2,2,0
data_025833.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,1
data_058047.ps1,2,1,1,0,1,0,1,0,0,0,2,0,2,2,2,0
data_047123.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_045825.ps1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
data_059512.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_044791.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_029068.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_043666.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_023091.ps1,0,1,0,0,1,1,0,0,0,1,1,0,1,2,2,0
data_018198.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_018479.ps1,0,0,1,1,1,1,1,1,0,2,2,0,1,2,2,1
data_046603.ps1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0
data_048349.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_062124.ps1,2,1,1,1,1,1,0,1,1,2,2,0,1,2,2,0
data_043619.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
